21	0	1	0
21	0	2	0
21	0	3	0
21	1	2	0
21	1	4	0
21	1	5	0
21	2	3	0
21	3	5	0
25	0	1	0
25	0	2	0
25	0	3	0
25	1	3	0
25	2	3	0
49	0	1	0
49	1	2	0
49	1	3	0
49	1	4	0
49	2	4	0
49	2	5	0
56	0	1	0
56	0	2	0
56	0	3	0
56	1	2	0
56	1	3	0
56	2	3	0
56	2	4	0
60	0	1	0
60	0	2	0
60	0	3	0
60	0	4	0
60	1	4	0
60	1	6	0
60	3	5	0
60	3	6	0
60	3	7	0
60	3	8	0
60	4	8	0
60	5	8	0
60	8	9	0
71	0	1	0
72	0	1	0
72	0	2	0
72	0	3	0
72	1	2	0
72	1	3	0
72	1	4	0
72	4	5	0
72	4	6	0
80	0	1	0
80	0	2	0
80	0	3	0
80	0	4	0
80	1	2	0
80	1	3	0
80	1	5	0
80	1	6	0
80	4	7	0
80	6	7	0
81	0	1	0
81	0	2	0
81	0	3	0
81	0	4	0
100	0	1	0
102	0	1	0
102	0	2	0
102	1	2	0
102	1	3	0
102	1	4	0
102	2	3	0
102	2	4	0
102	3	4	0
102	3	5	0
102	4	6	0
104	0	1	0
104	1	2	0
127	0	1	0
127	1	2	0
144	0	1	0
144	1	2	0
144	1	3	0
144	1	4	0
144	2	5	0
144	3	4	0
144	6	7	0
146	0	1	0
146	0	2	0
146	1	2	0
146	2	3	0
146	2	4	0
162	0	1	0
168	0	1	0
168	0	2	0
168	1	2	0
168	1	3	0
168	1	4	0
168	1	5	0
168	2	6	0
168	2	7	0
168	3	7	0
168	5	7	0
168	7	8	0
172	0	1	0
172	0	2	0
172	1	2	0
172	2	3	0
172	2	4	0
172	2	5	0
172	2	6	0
172	3	7	0
172	4	7	0
185	0	1	0
185	0	2	0
185	1	2	0
185	1	3	0
185	1	4	0
185	1	5	0
190	0	1	0
190	0	2	0
190	1	2	0
190	1	3	0
190	1	4	0
190	1	5	0
190	2	4	0
190	2	5	0
190	3	4	0
190	3	5	0
205	0	1	0
205	1	2	0
205	1	3	0
205	2	4	0
217	0	1	0
217	0	2	0
217	0	3	0
217	1	2	0
217	1	3	0
217	1	4	0
241	0	1	0
241	1	2	0
241	1	3	0
241	2	3	0
241	2	4	0
241	4	5	0
249	0	1	0
249	1	2	0
249	1	3	0
249	1	4	0
252	0	1	0
252	0	2	0
252	1	2	0
252	2	3	0
252	2	4	0
252	3	4	0
252	3	5	0
252	4	5	0
252	4	6	0
271	0	1	0
271	1	2	0
271	1	3	0
271	2	3	0
271	2	4	0
271	4	5	0
271	4	6	0
271	5	6	0
283	0	1	0
283	0	2	0
283	1	2	0
288	0	1	0
288	0	2	0
288	0	3	0
288	2	3	0
299	0	1	0
299	0	2	0
299	0	3	0
299	0	4	0
299	1	2	0
299	1	3	0
301	0	1	0
301	0	2	0
301	1	2	0
302	0	1	0
302	1	2	0
302	1	3	0
302	1	4	0
302	1	5	0
302	1	6	0
302	2	5	0
302	2	6	0
302	2	7	0
304	0	1	0
304	1	2	0
304	1	3	0
304	2	3	0
304	2	4	0
304	3	4	0
332	0	1	0
332	0	2	0
332	1	2	0
332	1	3	0
332	1	4	0
341	0	1	0
341	0	2	0
341	0	3	0
341	0	4	0
341	1	2	0
341	1	3	0
341	1	4	0
347	0	1	0
347	0	2	0
347	1	2	0
347	1	3	0
378	0	1	0
391	0	1	0
391	0	2	0
391	1	2	0
391	2	3	0
391	3	4	0
392	0	1	0
392	0	2	0
392	1	3	0
392	2	3	0
409	0	1	0
409	0	2	0
409	0	3	0
409	1	4	0
409	1	5	0
409	2	3	0
409	2	5	0
409	2	6	0
409	4	6	0
422	0	1	0
422	0	2	0
422	1	2	0
422	1	4	0
422	2	3	0
422	2	4	0
430	0	1	0
430	1	2	0
430	1	3	0
430	1	4	0
430	2	3	0
437	0	1	0
437	0	2	0
437	1	2	0
437	2	3	0
437	2	4	0
437	3	5	0
437	5	6	0
460	0	1	0
460	0	2	0
460	1	2	0
460	1	3	0
460	2	4	0
460	3	4	0
460	3	5	0
483	0	1	0
483	0	2	0
483	1	2	0
483	2	3	0
483	2	4	0
483	3	4	0
486	0	1	0
486	0	3	0
486	1	2	0
486	1	3	0
486	1	4	0
486	2	4	0
491	0	1	0
491	0	2	0
491	0	3	0
491	1	2	0
491	1	3	0
501	0	1	0
501	0	2	0
501	0	3	0
501	1	2	0
501	1	3	0
509	0	1	0
509	1	2	0
509	1	3	0
509	2	3	0
509	2	4	0
509	2	5	0
509	3	5	0
509	3	6	0
510	0	1	0
510	0	2	0
510	0	3	0
510	1	4	0
510	1	5	0
510	2	3	0
548	0	1	0
548	0	2	0
548	0	3	0
548	1	2	0
548	1	4	0
548	2	3	0
548	2	4	0
557	0	1	0
557	1	2	0
557	1	3	0
557	2	3	0
575	0	1	0
575	0	2	0
575	1	2	0
575	2	3	0
576	0	1	0
584	0	1	0
584	0	2	0
584	1	2	0
592	0	1	0
592	1	2	0
598	0	1	0
608	0	1	0
608	0	2	0
608	1	2	0
608	2	3	0
608	2	6	0
608	3	4	0
608	3	5	0
608	4	7	0
608	4	8	0
618	0	1	0
618	0	2	0
618	1	2	0
618	1	3	0
618	1	4	0
618	3	5	0
645	0	1	0
645	0	2	0
645	0	3	0
645	1	3	0
645	1	4	0
645	1	5	0
645	2	3	0
645	2	5	0
647	0	1	0
647	0	2	0
647	1	2	0
647	1	3	0
647	2	4	0
647	3	4	0
647	4	5	0
657	0	1	0
657	0	2	0
657	0	3	0
657	1	2	0
657	1	3	0
657	1	4	0
657	3	4	0
663	0	1	0
663	0	2	0
663	0	3	0
663	0	4	0
663	3	4	0
666	0	1	0
666	0	2	0
666	1	2	0
666	1	3	0
666	2	3	0
666	3	4	0
689	0	1	0
689	0	3	0
689	1	2	0
689	1	3	0
689	1	4	0
689	2	3	0
697	0	1	0
697	0	2	0
697	1	2	0
697	1	3	0
697	1	4	0
697	2	4	0
697	2	5	0
697	3	4	0
730	0	1	0
730	0	2	0
730	1	2	0
730	1	3	0
730	1	4	0
730	2	5	0
800	0	1	0
800	1	2	0
800	2	3	0
803	0	2	0
803	1	2	0
803	1	3	0
827	0	1	0
827	0	2	0
827	1	2	0
827	1	3	0
842	0	1	0
842	1	2	0
881	0	1	0
881	0	2	0
881	1	2	0
881	1	3	0
881	1	4	0
881	2	4	0
882	0	1	0
882	0	2	0
882	0	4	0
882	1	3	0
882	1	4	0
882	2	7	0
882	3	4	0
882	3	5	0
882	3	6	0
882	6	7	0
886	0	1	0
886	0	2	0
886	1	2	0
905	0	1	0
905	0	2	0
905	0	3	0
905	0	4	0
905	1	2	0
905	1	3	0
905	1	4	0
905	2	5	0
917	0	1	0
917	1	2	0
917	1	3	0
930	0	1	0
930	0	2	0
930	0	3	0
930	0	4	0
930	1	3	0
930	2	3	0
930	3	5	0
930	5	6	0
951	0	1	0
951	0	2	0
951	0	3	0
951	0	5	0
951	1	4	0
951	1	5	0
951	2	6	0
951	2	7	0
951	3	8	0
951	4	8	0
951	5	10	0
951	6	9	0
951	10	11	0
958	0	1	0
958	0	2	0
958	0	3	0
958	1	2	0
958	1	3	0
958	1	4	0
958	1	5	0
958	2	3	0
958	2	4	0
974	0	1	0
974	0	2	0
974	0	3	0
974	1	3	0
974	2	3	0
987	0	1	0
987	0	2	0
987	0	3	0
987	0	4	0
987	1	4	0
987	1	6	0
987	2	5	0
987	3	4	0
987	4	5	0
987	4	6	0
994	0	1	0
1011	0	1	0
1011	0	2	0
1011	0	3	0
1011	1	2	0
1011	1	4	0
1011	2	3	0
1011	3	5	0
1016	0	1	0
1016	0	2	0
1016	0	3	0
1016	0	4	0
1016	1	4	0
1016	1	5	0
1016	1	6	0
1016	2	3	0
1016	4	6	0
1016	5	7	0
1	0	1	1
1	1	2	1
1	1	3	1
1	2	4	1
1	2	5	1
1	4	6	1
19	0	1	1
19	0	2	1
19	0	3	1
19	1	3	1
38	0	1	1
38	1	2	1
38	2	3	1
64	0	1	1
64	0	2	1
64	1	2	1
82	0	1	1
83	0	1	1
94	0	1	1
94	1	2	1
94	1	3	1
99	0	1	1
99	0	2	1
99	0	4	1
99	1	3	1
137	0	1	1
137	1	2	1
137	1	3	1
141	0	1	1
155	0	1	1
157	0	1	1
157	1	2	1
158	0	1	1
158	1	2	1
181	0	1	1
184	0	1	1
184	0	2	1
184	1	2	1
199	0	1	1
218	0	1	1
218	0	3	1
218	1	2	1
218	1	3	1
218	1	4	1
218	4	5	1
220	0	1	1
224	0	1	1
224	1	2	1
224	2	3	1
226	0	1	1
228	0	1	1
228	0	2	1
228	1	2	1
228	1	3	1
228	2	3	1
229	0	1	1
229	0	2	1
263	0	1	1
263	1	2	1
263	1	3	1
263	3	4	1
283	0	1	1
283	0	5	1
283	1	2	1
283	1	3	1
283	1	4	1
283	2	4	1
283	2	5	1
283	3	6	1
283	3	7	1
287	0	1	1
287	0	2	1
287	1	2	1
300	0	1	1
300	0	2	1
300	0	3	1
313	0	1	1
313	0	2	1
342	0	1	1
342	1	2	1
342	1	3	1
342	2	3	1
347	0	1	1
347	0	2	1
347	1	2	1
347	1	3	1
358	0	1	1
358	0	2	1
358	1	2	1
358	1	3	1
358	1	4	1
370	0	1	1
383	0	1	1
383	1	2	1
390	0	1	1
390	0	2	1
393	0	1	1
395	0	1	1
408	0	1	1
408	0	2	1
408	1	2	1
408	1	3	1
408	1	4	1
408	2	3	1
430	0	1	1
437	0	1	1
437	1	2	1
437	2	3	1
440	0	1	1
451	0	1	1
481	0	1	1
481	1	2	1
482	0	1	1
482	1	2	1
500	0	1	1
500	0	2	1
503	0	1	1
503	1	2	1
503	1	3	1
503	2	3	1
503	2	4	1
503	3	4	1
503	3	5	1
529	0	1	1
529	0	2	1
529	1	3	1
534	0	1	1
541	0	1	1
542	0	1	1
573	0	1	1
573	0	2	1
573	0	3	1
573	2	3	1
612	0	1	1
616	0	1	1
616	1	2	1
616	2	3	1
616	2	4	1
617	0	1	1
617	1	2	1
624	0	1	1
624	1	2	1
624	2	3	1
624	3	4	1
624	3	5	1
628	0	1	1
628	0	2	1
628	0	3	1
628	1	2	1
628	1	4	1
628	2	4	1
632	0	1	1
632	0	2	1
632	1	2	1
648	0	1	1
648	0	2	1
648	1	2	1
648	1	3	1
651	0	1	1
653	0	1	1
653	0	2	1
653	1	2	1
662	0	1	1
662	0	2	1
662	1	2	1
662	1	3	1
662	2	3	1
665	0	1	1
665	0	2	1
665	1	2	1
665	1	3	1
665	2	3	1
665	2	4	1
665	2	5	1
665	2	7	1
665	3	6	1
672	0	1	1
672	1	2	1
672	1	3	1
672	1	4	1
672	2	4	1
672	4	5	1
679	0	1	1
705	0	1	1
705	0	2	1
705	0	5	1
705	1	2	1
705	1	3	1
705	1	4	1
705	2	5	1
705	4	5	1
705	5	6	1
705	6	7	1
705	6	8	1
714	0	1	1
721	0	1	1
721	0	2	1
728	0	1	1
740	0	1	1
758	0	1	1
758	0	2	1
758	2	3	1
758	3	4	1
773	0	1	1
773	0	2	1
773	0	3	1
773	1	5	1
773	2	4	1
773	4	6	1
775	0	1	1
775	1	2	1
797	0	1	1
832	0	1	1
844	0	1	1
844	1	2	1
844	1	3	1
852	0	1	1
852	1	2	1
858	0	1	1
858	0	2	1
858	1	2	1
858	1	3	1
858	1	4	1
858	1	5	1
858	3	6	1
859	0	1	1
859	0	2	1
859	1	4	1
859	3	5	1
859	4	6	1
864	0	1	1
864	0	2	1
864	1	2	1
864	1	3	1
881	0	1	1
893	0	1	1
893	0	2	1
893	1	2	1
893	1	3	1
895	0	1	1
905	0	1	1
944	0	1	1
944	0	2	1
944	1	2	1
963	0	1	1
964	0	1	1
964	0	2	1
964	2	3	1
964	2	4	1
964	2	5	1
964	2	6	1
977	0	1	1
979	0	1	1
979	1	2	1
15	0	1	2
24	0	1	2
24	1	2	2
24	2	3	2
47	0	1	2
52	0	1	2
52	1	2	2
52	1	3	2
66	0	1	2
73	0	1	2
91	0	1	2
100	0	1	2
100	0	2	2
100	1	2	2
100	2	3	2
119	0	1	2
123	0	1	2
123	0	2	2
123	1	2	2
136	0	1	2
136	1	2	2
136	1	3	2
136	2	3	2
136	2	4	2
138	0	1	2
185	0	1	2
185	0	2	2
203	0	1	2
203	0	2	2
203	0	3	2
208	0	1	2
212	0	1	2
231	0	1	2
231	1	2	2
231	1	3	2
231	2	3	2
231	3	4	2
242	0	1	2
242	0	2	2
242	1	2	2
242	2	3	2
242	2	4	2
242	3	5	2
245	0	1	2
257	0	1	2
257	0	2	2
270	0	1	2
277	0	1	2
289	0	1	2
295	0	1	2
295	1	2	2
307	0	1	2
331	0	1	2
362	0	1	2
365	0	1	2
374	0	1	2
376	0	1	2
376	1	2	2
377	0	1	2
377	1	2	2
381	0	1	2
386	0	1	2
386	1	2	2
386	1	3	2
390	0	1	2
416	0	1	2
416	1	2	2
445	0	1	2
445	0	2	2
446	0	1	2
446	0	2	2
446	1	2	2
446	2	3	2
446	2	4	2
446	2	5	2
449	0	1	2
449	0	2	2
454	0	1	2
454	0	2	2
454	1	2	2
454	1	3	2
464	0	1	2
493	0	1	2
