51	0	1	1
76	0	1	1
94	0	1	1
152	0	1	1
161	0	1	1
168	0	1	1
171	0	1	1
227	0	1	1
297	0	1	1
382	0	1	1
392	0	1	1
440	0	1	1
475	0	1	1
634	0	1	1
657	0	1	1
686	0	1	1
787	0	1	1
800	0	1	1
808	0	1	1
857	0	1	1
875	0	1	1
883	0	1	1
961	0	1	1
1021	0	1	1
12	0	1	2
12	1	2	2
77	0	1	2
189	0	1	2
210	0	1	2
287	0	1	2
428	0	1	2
440	0	1	2
440	1	2	2
471	0	1	2
480	0	1	2
549	0	1	2
557	0	1	2
557	1	2	2
568	0	1	2
579	0	1	2
579	1	2	2
603	0	1	2
603	1	2	2
658	0	1	2
685	0	1	2
740	0	1	2
740	1	2	2
812	0	1	2
843	0	1	2
921	0	1	2
970	0	1	2
998	0	1	2
1008	0	1	2
1008	1	2	2
25	0	1	3
93	0	1	3
186	0	1	3
334	0	1	3
425	0	1	3
444	0	1	3
520	0	1	3
629	0	1	3
688	0	1	3
735	0	1	3
745	0	1	3
837	0	1	3
844	0	1	3
869	0	1	3
872	0	1	3
895	0	1	3
980	0	1	3
17	0	1	4
18	0	1	4
61	0	1	4
61	0	2	4
171	0	1	4
171	1	2	4
265	0	1	4
327	0	1	4
327	1	2	4
331	0	1	4
331	0	2	4
528	0	1	4
528	0	2	4
675	0	1	4
731	0	1	4
731	0	2	4
731	1	2	4
780	0	1	4
809	0	1	4
821	0	1	4
821	0	2	4
860	0	1	4
887	0	1	4
905	0	1	4
905	0	2	4
938	0	1	4
938	1	2	4
950	0	1	4
951	0	1	4
951	1	2	4
989	0	1	4
989	0	2	4
999	0	1	4
70	0	1	5
72	0	1	5
90	0	1	5
95	0	1	5
106	0	1	5
112	0	1	5
133	0	1	5
151	0	1	5
176	0	1	5
230	0	1	5
317	0	1	5
341	0	1	5
389	0	1	5
405	0	1	5
452	0	1	5
502	0	1	5
515	0	1	5
522	0	1	5
524	0	1	5
557	0	1	5
558	0	1	5
573	0	1	5
595	0	1	5
596	0	1	5
628	0	1	5
654	0	1	5
704	0	1	5
733	0	1	5
741	0	1	5
742	0	1	5
807	0	1	5
849	0	1	5
894	0	1	5
917	0	1	5
937	0	1	5
1009	0	1	5
11	0	1	1
21	0	1	1
85	0	1	1
88	0	1	1
94	0	1	1
113	0	1	1
174	0	1	1
177	0	1	1
223	0	1	1
225	0	1	1
272	0	1	1
302	0	1	1
306	0	1	1
337	0	1	1
344	0	1	1
349	0	1	1
351	0	1	1
392	0	1	1
395	0	1	1
440	0	1	1
458	0	1	1
460	0	1	1
463	0	1	1
477	0	1	1
488	0	1	1
492	0	1	1
522	0	1	1
526	0	1	1
607	0	1	1
611	0	1	1
661	0	1	1
662	0	1	1
681	0	1	1
685	0	1	1
698	0	1	1
719	0	1	1
753	0	1	1
800	0	1	1
864	0	1	1
875	0	1	1
887	0	1	1
894	0	1	1
920	0	1	1
962	0	1	1
982	0	1	1
1000	0	1	1
1009	0	1	1
17	0	1	2
22	0	1	2
54	0	1	2
100	0	1	2
102	0	1	2
102	1	2	2
148	0	1	2
148	1	2	2
149	0	1	2
149	1	2	2
159	0	1	2
159	1	2	2
193	0	1	2
194	0	1	2
201	0	1	2
217	0	1	2
217	1	2	2
228	0	1	2
228	1	2	2
262	0	1	2
272	0	1	2
272	1	2	2
308	0	1	2
324	0	1	2
338	0	1	2
354	0	1	2
365	0	1	2
365	1	2	2
366	0	1	2
366	1	2	2
383	0	1	2
393	0	1	2
424	0	1	2
424	1	2	2
460	0	1	2
460	1	2	2
475	0	1	2
478	0	1	2
481	0	1	2
481	1	2	2
522	0	1	2
530	0	1	2
597	0	1	2
604	0	1	2
660	0	1	2
660	1	2	2
670	0	1	2
670	1	2	2
680	0	1	2
680	1	2	2
692	0	1	2
692	1	2	2
715	0	1	2
749	0	1	2
749	1	2	2
760	0	1	2
831	0	1	2
863	0	1	2
863	1	2	2
876	0	1	2
900	0	1	2
900	1	2	2
927	0	1	2
927	1	2	2
1003	0	1	2
1003	1	2	2
19	0	1	3
26	0	1	3
48	0	1	3
52	0	1	3
53	0	1	3
62	0	1	3
82	0	1	3
129	0	1	3
147	0	1	3
177	0	1	3
213	0	1	3
216	0	1	3
236	0	1	3
237	0	1	3
249	0	1	3
254	0	1	3
277	0	1	3
308	0	1	3
314	0	1	3
335	0	1	3
342	0	1	3
360	0	1	3
411	0	1	3
427	0	1	3
430	0	1	3
434	0	1	3
582	0	1	3
647	0	1	3
696	0	1	3
702	0	1	3
746	0	1	3
875	0	1	3
885	0	1	3
900	0	1	3
943	0	1	3
