54	0	1	0
54	0	2	0
54	1	2	0
54	1	3	0
54	2	3	0
87	0	1	0
87	0	4	0
87	1	2	0
87	1	3	0
87	1	6	0
87	2	4	0
87	2	7	0
87	3	4	0
87	3	5	0
87	3	7	0
87	6	7	0
201	0	1	0
201	1	2	0
201	1	3	0
201	1	4	0
201	1	5	0
201	2	3	0
201	3	5	0
201	4	5	0
221	0	1	0
253	0	1	0
253	0	2	0
253	1	2	0
253	1	3	0
253	2	4	0
253	2	5	0
254	0	2	0
254	1	2	0
254	2	3	0
254	2	4	0
254	3	4	0
254	3	5	0
254	4	5	0
254	4	6	0
254	4	8	0
254	5	7	0
254	6	9	0
333	0	1	0
333	0	2	0
333	1	2	0
333	1	3	0
333	1	4	0
387	0	1	0
387	1	4	0
387	2	5	0
387	2	6	0
387	3	5	0
387	5	8	0
387	6	7	0
417	0	1	0
417	0	2	0
417	0	3	0
417	1	3	0
417	2	3	0
429	0	1	0
429	0	2	0
429	2	3	0
429	2	4	0
472	0	1	0
472	1	2	0
597	0	1	0
597	0	2	0
597	1	2	0
597	1	3	0
597	1	4	0
597	3	4	0
597	3	5	0
597	4	6	0
615	0	1	0
615	0	2	0
615	1	2	0
615	1	3	0
615	1	4	0
615	2	3	0
615	2	4	0
615	2	6	0
615	3	5	0
615	3	7	0
615	4	8	0
615	4	9	0
615	5	9	0
615	5	10	0
615	6	7	0
615	6	9	0
615	8	11	0
615	9	12	0
615	12	13	0
22	0	1	1
28	0	1	1
28	1	2	1
186	0	1	1
212	0	1	1
251	0	1	1
251	0	2	1
251	1	2	1
251	1	3	1
251	1	4	1
251	3	5	1
251	3	6	1
287	0	1	1
304	0	1	1
304	1	2	1
304	1	3	1
304	1	4	1
304	1	5	1
304	2	6	1
304	4	7	1
304	7	8	1
304	8	9	1
326	0	1	1
326	0	2	1
326	0	3	1
355	0	1	1
355	0	2	1
355	1	2	1
361	0	1	1
367	0	1	1
390	0	1	1
390	1	2	1
390	1	3	1
390	1	4	1
390	3	4	1
390	4	5	1
390	4	6	1
390	5	6	1
401	0	1	1
404	0	1	1
421	0	1	1
421	1	2	1
461	0	1	1
461	1	2	1
474	0	1	1
474	0	2	1
474	1	2	1
474	2	3	1
474	2	4	1
474	3	4	1
474	3	5	1
474	3	8	1
474	4	5	1
474	4	6	1
474	4	7	1
474	5	8	1
474	6	9	1
474	8	10	1
479	0	1	1
479	1	2	1
479	1	3	1
479	1	4	1
479	1	5	1
479	4	6	1
490	0	1	1
490	1	2	1
490	1	3	1
490	2	3	1
532	0	1	1
532	0	2	1
532	1	2	1
532	1	3	1
532	1	4	1
575	0	1	1
590	0	1	1
636	0	1	1
636	1	2	1
636	1	3	1
636	1	4	1
650	0	1	1
650	0	2	1
650	1	2	1
650	1	3	1
650	1	4	1
666	0	1	1
688	0	1	1
688	0	2	1
688	1	2	1
712	0	1	1
712	0	2	1
712	1	2	1
712	1	3	1
712	2	3	1
727	0	1	1
727	1	2	1
727	1	3	1
727	1	4	1
769	0	1	1
774	0	1	1
774	0	4	1
774	1	2	1
774	1	3	1
774	1	4	1
781	0	1	1
826	0	1	1
826	0	2	1
831	0	1	1
898	0	1	1
941	0	1	1
941	1	2	1
941	1	3	1
988	0	1	1
997	0	1	1
999	0	1	1
1010	0	1	1
1010	1	2	1
1010	1	3	1
1010	1	4	1
1010	1	5	1
1010	2	5	1
1010	5	6	1
1010	6	7	1
26	0	1	2
26	0	2	2
26	0	3	2
95	0	1	2
104	0	1	2
104	0	2	2
104	1	3	2
185	0	1	2
185	0	2	2
185	1	3	2
185	1	4	2
185	2	3	2
191	0	1	2
242	0	1	2
271	0	1	2
287	0	1	2
347	0	1	2
347	0	2	2
