23	0	1	0
29	0	1	0
29	1	2	0
29	1	3	0
42	0	1	0
42	1	2	0
42	1	3	0
42	1	4	0
42	1	5	0
42	2	6	0
61	0	1	0
61	1	2	0
61	1	3	0
61	1	4	0
61	1	5	0
68	0	1	0
68	1	2	0
68	1	3	0
75	0	1	0
75	1	2	0
75	1	3	0
81	0	1	0
85	0	1	0
85	1	2	0
85	1	3	0
85	1	4	0
96	0	1	0
96	1	2	0
96	1	3	0
96	1	4	0
96	2	3	0
101	0	1	0
107	0	1	0
107	0	2	0
107	1	2	0
107	1	3	0
107	1	4	0
140	0	1	0
140	1	2	0
145	0	1	0
152	0	1	0
155	0	1	0
155	0	2	0
155	1	2	0
155	1	3	0
170	0	1	0
170	0	2	0
170	1	2	0
170	1	3	0
170	1	4	0
172	0	1	0
214	0	1	0
214	1	2	0
218	0	1	0
218	1	2	0
218	1	3	0
218	1	4	0
220	0	1	0
222	0	1	0
222	1	2	0
222	1	3	0
223	0	1	0
223	0	9	0
223	1	2	0
223	1	3	0
223	1	4	0
223	1	5	0
223	1	6	0
223	1	8	0
223	5	7	0
223	5	8	0
226	0	1	0
233	0	1	0
233	0	6	0
233	1	2	0
233	1	3	0
233	1	4	0
233	1	5	0
233	2	5	0
233	3	5	0
240	0	1	0
240	1	2	0
240	1	3	0
240	1	4	0
242	0	1	0
251	0	1	0
251	0	2	0
251	0	3	0
272	0	1	0
303	0	1	0
303	1	2	0
303	1	3	0
303	1	4	0
309	0	1	0
319	0	1	0
328	0	1	0
330	0	1	0
330	0	2	0
334	0	1	0
339	0	1	0
339	1	2	0
339	1	3	0
339	1	4	0
339	1	5	0
345	0	1	0
345	1	2	0
345	1	3	0
347	0	1	0
352	0	1	0
381	0	1	0
381	0	2	0
381	1	2	0
381	1	3	0
393	0	1	0
393	0	2	0
393	0	3	0
407	0	1	0
408	0	1	0
408	1	2	0
408	1	3	0
420	0	1	0
420	1	2	0
420	1	3	0
420	1	4	0
434	0	1	0
434	0	3	0
434	1	2	0
434	1	3	0
434	1	4	0
451	0	1	0
451	1	2	0
451	1	3	0
451	1	4	0
451	1	5	0
459	0	1	0
459	0	2	0
459	1	2	0
459	1	3	0
459	1	4	0
467	0	1	0
467	1	2	0
467	1	3	0
467	1	4	0
478	0	1	0
478	1	2	0
478	1	3	0
478	1	4	0
