1	0	1	0
3	0	1	0
14	0	1	0
15	0	1	0
21	0	1	0
26	0	1	0
29	0	1	0
31	0	1	0
47	0	1	0
51	0	1	0
55	0	1	0
66	0	1	0
66	2	3	0
71	0	1	0
74	0	1	0
77	0	1	0
94	0	1	0
102	0	1	0
114	0	1	0
123	0	1	0
139	0	1	0
163	0	1	0
174	0	1	0
180	0	1	0
181	0	1	0
186	0	1	0
190	0	1	0
191	0	1	0
193	0	1	0
200	0	1	0
205	0	1	0
215	0	1	0
228	0	1	0
236	0	1	0
236	2	3	0
244	0	1	0
251	0	1	0
262	0	1	0
265	0	1	0
276	0	1	0
296	0	1	0
311	0	1	0
311	2	3	0
314	0	1	0
315	0	1	0
327	0	1	0
328	0	1	0
328	2	3	0
330	0	1	0
330	2	3	0
333	0	1	0
341	0	1	0
351	0	1	0
379	0	1	0
385	0	1	0
413	0	1	0
425	0	1	0
428	0	1	0
435	0	1	0
445	0	1	0
445	2	3	0
457	0	1	0
461	0	1	0
488	0	1	0
494	0	1	0
495	0	1	0
499	0	1	0
502	0	1	0
503	0	1	0
511	0	1	0
523	0	1	0
532	0	1	0
535	0	1	0
538	0	1	0
543	0	1	0
545	0	1	0
551	0	1	0
554	0	1	0
556	0	1	0
557	0	1	0
573	0	1	0
609	0	1	0
610	0	1	0
631	0	1	0
640	0	1	0
652	0	1	0
654	0	1	0
713	0	1	0
713	2	3	0
718	0	1	0
726	0	1	0
751	0	1	0
756	0	1	0
760	0	1	0
783	0	1	0
799	0	1	0
813	0	1	0
816	0	1	0
858	0	1	0
881	0	1	0
882	0	1	0
895	0	1	0
908	0	1	0
919	0	1	0
932	0	1	0
941	0	1	0
945	0	1	0
947	0	1	0
951	0	1	0
961	0	1	0
980	0	1	0
981	0	1	0
983	0	1	0
992	0	1	0
995	0	1	0
1012	0	1	0
25	0	1	1
41	0	1	1
65	0	1	1
115	0	1	1
124	0	1	1
124	1	2	1
124	1	4	1
124	3	5	1
307	0	1	1
338	0	1	1
339	0	1	1
352	0	1	1
352	0	2	1
352	0	3	1
385	0	1	1
394	0	1	1
447	0	1	1
453	0	1	1
471	0	1	1
471	2	3	1
595	0	1	1
610	0	1	1
621	0	1	1
660	0	2	1
660	1	2	1
797	0	1	1
845	0	1	1
894	0	1	1
924	0	1	1
987	0	1	1
13	0	1	2
22	0	1	2
30	0	1	2
68	0	1	2
73	0	1	2
117	0	1	2
128	0	1	2
149	0	1	2
200	0	1	2
223	0	1	2
266	0	1	2
267	0	1	2
284	0	1	2
305	0	1	2
315	0	1	2
322	0	1	2
410	0	1	2
438	0	1	2
444	0	1	2
465	0	1	2
471	0	1	2
471	1	2	2
499	0	1	2
501	0	1	2
510	0	1	2
556	0	1	2
569	0	1	2
576	0	1	2
594	0	1	2
612	0	1	2
613	0	1	2
626	0	1	2
713	0	1	2
725	0	1	2
727	0	1	2
743	0	1	2
752	0	1	2
770	0	1	2
855	0	1	2
871	0	1	2
886	0	1	2
907	0	1	2
929	0	1	2
938	0	1	2
970	0	1	2
9	0	1	3
35	0	1	3
36	0	1	3
39	0	1	3
78	0	1	3
84	0	1	3
94	0	1	3
96	0	1	3
102	0	1	3
106	0	1	3
122	0	1	3
126	0	1	3
128	0	1	3
141	0	1	3
231	0	1	3
245	0	1	3
251	0	1	3
255	0	1	3
265	0	1	3
293	0	1	3
307	0	1	3
312	0	1	3
317	0	1	3
320	0	1	3
400	0	1	3
403	0	1	3
412	0	1	3
415	0	1	3
423	0	1	3
434	0	1	3
450	0	1	3
463	0	1	3
586	0	1	3
591	0	1	3
629	0	1	3
644	0	1	3
661	0	1	3
691	0	1	3
714	0	1	3
733	0	1	3
758	0	1	3
765	0	1	3
808	0	1	3
822	0	1	3
822	1	2	3
833	0	1	3
865	0	1	3
866	0	1	3
873	0	1	3
937	0	1	3
34	0	1	4
36	0	1	4
38	0	1	4
48	0	1	4
78	0	1	4
110	0	1	4
120	0	1	4
126	0	1	4
201	0	1	4
210	0	1	4
280	0	1	4
285	0	1	4
294	0	1	4
297	0	1	4
330	0	1	4
383	0	1	4
392	0	1	4
415	0	1	4
416	0	1	4
418	0	1	4
428	0	1	4
445	0	1	4
496	0	1	4
506	0	1	4
517	0	1	4
529	0	1	4
569	0	1	4
628	0	1	4
649	0	1	4
661	0	1	4
667	0	1	4
690	0	1	4
705	0	1	4
724	0	1	4
725	0	1	4
727	0	1	4
740	0	1	4
773	0	1	4
809	0	1	4
836	0	1	4
850	0	1	4
865	0	1	4
904	0	1	4
957	0	1	4
1018	0	1	4
1023	0	1	4
