9	0	1	0
9	1	2	0
9	1	3	0
9	1	4	0
9	1	5	0
9	1	6	0
16	0	1	0
16	0	2	0
16	1	3	0
18	0	1	0
18	1	2	0
18	1	3	0
22	0	1	0
22	1	2	0
34	0	1	0
48	0	1	0
48	0	2	0
48	0	3	0
48	0	4	0
60	0	1	0
60	0	2	0
62	0	1	0
62	1	2	0
62	1	3	0
62	1	4	0
77	0	1	0
82	0	1	0
82	1	2	0
82	1	3	0
90	0	1	0
90	0	2	0
90	0	3	0
90	0	4	0
96	0	1	0
96	1	2	0
96	1	4	0
96	1	5	0
96	2	3	0
98	0	1	0
98	1	2	0
98	1	3	0
98	1	4	0
98	1	5	0
98	1	6	0
98	1	7	0
98	1	8	0
98	1	9	0
98	1	10	0
100	0	1	0
126	0	1	0
126	1	2	0
126	1	3	0
126	1	4	0
127	0	1	0
127	1	2	0
140	0	1	0
162	0	1	0
162	1	2	0
162	1	3	0
162	1	4	0
174	0	1	0
174	0	2	0
174	0	3	0
174	0	4	0
181	0	1	0
188	0	1	0
188	1	2	0
188	1	3	0
188	1	4	0
188	1	5	0
202	0	1	0
202	1	2	0
202	1	3	0
202	1	4	0
202	1	5	0
257	0	1	0
259	0	1	0
270	0	1	0
284	0	1	0
284	1	2	0
284	2	3	0
284	2	4	0
284	2	5	0
286	0	1	0
286	0	2	0
286	0	3	0
286	0	4	0
286	0	5	0
286	0	6	0
286	0	7	0
286	0	8	0
286	0	9	0
292	0	1	0
292	1	2	0
292	1	3	0
295	0	1	0
295	1	2	0
295	1	3	0
295	1	4	0
296	0	1	0
296	1	2	0
296	1	3	0
301	0	1	0
307	0	1	0
307	1	2	0
309	0	1	0
318	0	1	0
321	0	1	0
321	1	2	0
321	1	3	0
342	0	1	0
351	0	1	0
351	0	2	0
351	0	3	0
351	0	4	0
351	0	5	0
354	0	1	0
354	1	2	0
362	0	1	0
362	1	2	0
362	1	4	0
362	2	3	0
366	0	1	0
366	1	2	0
366	1	3	0
366	1	4	0
369	0	1	0
369	1	2	0
369	1	3	0
369	1	4	0
374	0	1	0
374	1	2	0
374	1	3	0
374	1	4	0
402	0	1	0
402	0	2	0
402	0	3	0
403	0	1	0
403	1	2	0
403	1	3	0
403	1	4	0
406	0	1	0
406	1	2	0
406	1	3	0
