68	0	1	0
68	0	2	0
68	0	3	0
68	1	3	0
68	3	8	0
68	4	6	0
68	4	8	0
68	4	9	0
68	5	7	0
68	5	8	0
68	7	10	0
68	7	11	0
68	10	11	0
130	0	1	0
130	0	2	0
130	0	4	0
130	1	2	0
130	1	3	0
130	2	3	0
130	3	7	0
130	4	8	0
130	5	7	0
130	6	8	0
302	0	1	0
302	0	2	0
302	3	4	0
336	0	1	0
336	0	2	0
336	0	3	0
336	1	3	0
336	1	4	0
336	1	5	0
336	2	6	0
336	2	7	0
336	3	5	0
336	3	7	0
336	3	8	0
336	4	7	0
336	5	6	0
336	6	8	0
428	0	1	0
428	1	2	0
428	2	4	0
428	3	5	0
428	3	6	0
487	0	1	0
487	0	2	0
526	0	1	0
526	0	3	0
526	1	2	0
526	1	3	0
526	1	5	0
526	3	4	0
526	6	7	0
527	0	1	0
527	0	2	0
527	0	3	0
527	0	4	0
527	0	5	0
527	1	3	0
527	1	4	0
527	1	5	0
527	2	3	0
527	2	4	0
527	6	8	0
527	7	9	0
546	0	1	0
564	0	1	0
564	1	5	0
564	2	3	0
564	2	6	0
564	3	4	0
564	3	7	0
564	3	8	0
564	7	8	0
658	0	1	0
658	0	2	0
658	0	3	0
658	1	3	0
658	1	4	0
658	2	5	0
658	2	6	0
658	5	7	0
660	0	1	0
662	0	1	0
662	1	2	0
662	3	4	0
733	0	1	0
733	0	2	0
733	1	2	0
733	1	4	0
733	1	5	0
733	2	3	0
733	2	6	0
733	2	7	0
733	3	4	0
733	3	6	0
733	4	6	0
733	5	6	0
733	8	10	0
733	9	11	0
788	0	1	0
843	0	1	0
843	1	2	0
843	1	3	0
843	2	3	0
843	2	4	0
843	2	5	0
843	4	6	0
868	0	1	0
891	0	1	0
891	0	2	0
891	0	3	0
891	1	3	0
891	1	4	0
891	1	6	0
891	2	3	0
891	2	4	0
891	3	5	0
891	4	5	0
891	6	8	0
891	7	8	0
98	0	1	1
98	0	3	1
98	1	2	1
118	0	1	1
118	0	2	1
118	1	2	1
131	0	1	1
174	0	1	1
252	0	1	1
330	0	1	1
338	0	1	1
338	0	2	1
338	1	2	1
338	1	3	1
338	2	3	1
354	0	1	1
354	1	2	1
413	0	1	1
426	0	1	1
473	0	1	1
473	1	2	1
474	0	1	1
474	0	2	1
478	0	1	1
478	0	2	1
495	0	1	1
495	0	2	1
495	1	2	1
495	1	3	1
520	0	1	1
520	1	2	1
